CLAVE;NOMBRE;$ LISTA;EMPAQUE;GRANEL;DESC
5380220D00;TUERCA MADERA 'D' NC GALV 1/4-20 X 20;7,42;300;6000;86,00%
5380220E00;TUERCA MADERA 'E' NC GALV 1/4-20 X 20;7,21;300;6000;79,00%
53803130D00;TUERCA MADERA 'D' NC GALV 5/16-18 X 13;7,62;500;5000;86,00%
53803130E00;TUERCA MADERA 'E' NC GALV 5/16-18 X 13;7,21;500;5000;79,00%
53803200D00;TUERCA MADERA 'D' NC GALV 5/16-18 X 20;11,59;500;4000;86,00%
53803200E00;TUERCA MADERA 'E' NC GALV 5/16-18 X 20;11,25;500;4000;79,00%
53804250D00;TUERCA MADERA 'D' NC GALV 3/8-16 x 25;20,60;500;3000;86,00%
5390200600;TUERCA RESORTE GALV - 1/4 x 6;20,09;100;500;86,00%
5390300600;TUERCA RESORTE GALV - 5/16 x 6;20,09;100;500;86,00%
5390400920;TUERCA RESORTE GALV - 3/8 x 9.2;26,27;100;500;86,00%
5390600920;TUERCA RESORTE GALV - 1/2 x 9.2;26,27;100;500;86,00%
5400050000;RONDANA PLANA GALV KG #8;453,20;N/A;25;86,00%
5400050001;RONDANA PLANA GALV KG #8 AUTOMOTRIZ;447,48;N/A;25;86,00%
5400100000;RONDANA PLANA GALV KG 3/16;394,49;N/A;25;86,00%
5400200000;RONDANA PLANA GALV KG 1/4;406,85;N/A;25;86,00%
5400200001;RONDANA PLANA GALV KG 1/4 AUTOMOTRIZ ESPECIAL;402,06;N/A;25;86,00%
5400300000;RONDANA PLANA GALV KG 5/16;406,85;N/A;25;86,00%
5400400000;RONDANA PLANA GALV KG 3/8;406,85;N/A;25;86,00%
5400500000;RONDANA PLANA GALV KG 7/16;391,40;N/A;25;86,00%
5400600000;RONDANA PLANA GALV KG 1/2;391,40;N/A;25;86,00%
5400700000;RONDANA PLANA GALV KG 9/16;391,40;N/A;25;86,00%
5400800000;RONDANA PLANA GALV KG 5/8;391,40;N/A;25;86,00%
5400900000;RONDANA PLANA GALV KG 3/4;391,40;N/A;25;86,00%
5400950000;RONDANA PLANA GALV KG 7/8;375,95;N/A;25;86,00%
5401000000;RONDANA PLANA GALV KG 1';388,31;N/A;25;86,00%
5401100000;RONDANA PLANA GALV KG 1.1/8;375,95;N/A;25;86,00%
5401200000;RONDANA PLANA GALV KG 1.1/4;375,95;N/A;25;86,00%
5401400000;RONDANA PLANA GALV KG 1.3/8;380,07;N/A;25;86,00%
5401600000;RONDANA PLANA GALV KG 1.1/2;380,07;N/A;25;86,00%
5402000000;RONDANA PLANA GALV KG 2' NUEVO;10300,00;N/A;25;86,00%
5402600000;RONDANA PLANA GALV KG 2-1/2 NUEVO;10300,00;N/A;25;86,00%
5403000000;RONDANA PLANA GALV KG 3' NUEVO;10300,00;N/A;25;86,00%
5404000030;RONDANA PLANA GALV KG EMP #8;453,20;5;25;83,00%
5404000100;RONDANA PLANA GALV KG EMP 3/16;394,49;5;25;83,00%
5404000200;RONDANA PLANA GALV KG EMP 1/4;406,85;5;25;83,00%
5404000300;RONDANA PLANA GALV KG EMP 5/16;406,85;5;25;83,00%
5404000400;RONDANA PLANA GALV KG EMP 3/8;406,85;5;25;83,00%
5404000500;RONDANA PLANA GALV KG EMP 7/16;391,40;5;25;83,00%
5404000600;RONDANA PLANA GALV KG EMP 1/2;391,40;5;25;83,00%
5404000700;RONDANA PLANA GALV KG EMP 9/16;391,40;5;25;83,00%
5404000800;RONDANA PLANA GALV KG EMP 5/8;391,40;5;25;83,00%
5404000900;RONDANA PLANA GALV KG EMP 3/4;391,40;5;25;83,00%
5404000950;RONDANA PLANA GALV KG EMP 7/8;375,95;5;25;83,00%
5404001000;RONDANA PLANA GALV KG EMP 1';388,31;5;25;83,00%
5404001100;RONDANA PLANA GALV KG EMP 1.1/8;375,95;5;25;83,00%
5404001200;RONDANA PLANA GALV KG EMP 1.1/4;375,95;5;25;83,00%
5404001400;RONDANA PLANA GALV KG EMP 1.3/8;380,07;5;25;83,00%
5404001600;RONDANA PLANA GALV KG EMP 1.1/2;380,07;5;25;83,00%
5410050000;ROND PRESION GALV 8-32 NUEVO;0,18;NVOXC;0;86,00%
5410100000;ROND PRESION GALV 3/16;0,20;N/A;60000;86,00%
5410200000;ROND PRESION GALV 1/4;0,47;N/A;21600;86,00%
5410300000;ROND PRESION GALV 5/16;0,82;N/A;12000;86,00%
5410400000;ROND PRESION GALV 3/8;1,21;N/A;6000;86,00%
5410500000;ROND PRESION GALV 7/16;1,77;N/A;3600;86,00%
5410600000;ROND PRESION GALV 1/2;2,49;N/A;2400;86,00%
5410800000;ROND PRESION GALV 5/8;4,54;N/A;1440;86,00%
5410900000;ROND PRESION GALV 3/4;7,49;N/A;960;86,00%
5410950000;ROND PRESION GALV 7/8;11,44;N/A;600;86,00%
5411000000;ROND PRESION GALV 1';17,20;N/A;360;86,00%
5411100000;ROND PRESION GALV 1-1/8;23,95;N/A;350;86,00%
5411200000;ROND PRESION GALV 1-1/4;32,05;N/A;340;86,00%
5411400000;ROND PRESION GALV 1-3/8;47,79;N/A;200;86,00%
5411600000;ROND PRESION GALV 1-1/2;56,75;N/A;185;86,00%
5412000000;ROND PRESION GALV 2' NUEVO;99,50;;;86,00%
5412600000;ROND PRESION GALV 2-1/2 NUEVO;146,00;;;86,00%
5413000000;ROND PRESION GALV 3' NUEVO;169,80;;;86,00%
5414000100;ROND PRESION GALV EMP 3/16;0,20;15000;60000;83,00%
5414000200;ROND PRESION GALV EMP 1/4;0,47;5400;21600;83,00%
5414000300;ROND PRESION GALV EMP 5/16;0,82;3000;12000;83,00%
5414000400;ROND PRESION GALV EMP 3/8;1,21;1500;6000;83,00%
5414000500;ROND PRESION GALV EMP 7/16;1,77;900;3600;83,00%
5414000600;ROND PRESION GALV EMP 1/2;2,49;600;2400;83,00%
5414000800;ROND PRESION GALV EMP 5/8;4,54;360;1440;83,00%
5414000900;ROND PRESION GALV EMP 3/4;7,49;240;960;83,00%
5414000950;ROND PRESION GALV EMP 7/8;11,44;150;600;83,00%
5414001000;ROND PRESION GALV EMP 1';17,20;90;360;83,00%
5414001100;ROND PRESION GALV EMP 1-1/8;23,95;88;350;83,00%
5414001200;ROND PRESION GALV EMP 1-1/4;32,05;85;340;83,00%
5414001400;ROND PRESION GALV EMP 1-3/8;47,79;50;200;83,00%
5414001600;ROND PRESION GALV EMP 1-1/2;56,75;46;185;83,00%
5420100000;VARILLA ROSCA GR-2 GALV 1 METRO NC 10-24;50,78;100;9000;86,00%
5420200000;VARILLA ROSCA GR-2 GALV 1 METRO NC 1/4-20;66,64;100;5500;86,00%
5420203000;VARILLA ROSCA GR-2 GALV 3 METROS 1/4-20;198,79;50;1750;86,00%
5420300000;VARILLA ROSCA GR-2 GALV 1 METRO NC 5/16-18;105,37;50;3250;86,00%
5420303000;VARILLA ROSCA GR-2 GALV 3 METROS 5/16-18;316,21;25;1125;86,00%
5420400000;VARILLA ROSCA GR-2 GALV 1 METRO NC 3/8-16;152,44;25;2250;86,00%
5420403000;VARILLA ROSCA GR-2 GALV 3 METROS 3/8-16;457,32;20;800;86,00%
5420500000;VARILLA ROSCA GR-2 GALV 1 METRO NC 7/16-14;210,12;20;1700;86,00%
5420503000;VARILLA ROSCA GR-2 GALV 3 METROS 7/16-14;640,66;10;550;86,00%
5420600000;VARILLA ROSCA GR-2 GALV 1 METRO NC 1/2-13;276,04;20;1300;86,00%
5420603000;VARILLA ROSCA GR-2 GALV 3 METROS 1/2-13;827,09;10;400;86,00%
5420800000;VARILLA ROSCA GR-2 GALV 1 METRO NC 5/8-11;439,81;10;800;86,00%
5420803000;VARILLA ROSCA GR-2 GALV 3 METROS 5/8-11;1312,22;5;275;86,00%
5420900000;VARILLA ROSCA GR-2 GALV 1 METRO NC 3/4-10;646,84;5;525;86,00%
5420903000;VARILLA ROSCA GR-2 GALV 3 METROS 3/4-10;1938,46;5;175;86,00%
5420950000;VARILLA ROSCA GR-2 GALV 1 METRO NC 7/8-9;906,40;5;400;86,00%
5420953000;VARILLA ROSCA GR-2 GALV 3 METROS 7/8-9;2729,50;2;130;86,00%
5421000000;VARILLA ROSCA GR-2 GALV 1 METRO NC 1-8;1176,26;5;300;86,00%
5421003000;VARILLA ROSCA GR-2 GALV 3 METROS 1'-8;3512,30;2;100;86,00%
5421100000;VARILLA ROSCA GR-2 GALV 1 METRO NC 1.1/8-7;1606,80;5;225;86,00%
5421103000;VARILLA ROSCA GR-2 GALV 3 METROS nc 1.1/8-7;4815,25;1;75;86,00%
5421200000;VARILLA ROSCA GR-2 GALV 1 METRO NC 1.1/4-7;2020,86;2;180;86,00%
5421203000;VARILLA ROSCA GR-2 GALV 3 METROS 1.1/4-7;6128,50;1;60;86,00%
5421600000;VARILLA ROSCA GR-2 GALV 1 METRO NC 1.1/2-6;2920,05;2;120;86,00%
5421603000;VARILLA ROSCA GR-2 GALV 3 METROS NC 1.1/2-6;5304,50;1;40;86,00%
5422000000;VARILLA ROSCA GR-2 GALV 1 METRO NC 2-4.5;8755,00;1;70;86,00%
5425200000;VARILLA ROSCA GR-2 GALV 1 METRO NF 1/4-28;109,18;20;4500;86,00%
5425300000;VARILLA ROSCA GR-2 GALV 1 METRO NF 5/16-24;167,17;10;3000;86,00%
5425400000;VARILLA ROSCA GR-2 GALV 1 METRO NF 3/8-24;249,26;5;2000;86,00%
5425600000;VARILLA ROSCA GR-2 GALV 1 METRO NF 1/2-20;444,96;5;1100;86,00%
5427000020;VARILLA ROSCA GR-2 GALV LIG 1 METRO NC 1/4-20;58,65;100;5500;86,00%
5427000030;VARILLA ROSCA GR-2 GALV LIG 1 METRO NC 5/16-18;92,72;50;3250;86,00%
5427000040;VARILLA ROSCA GR-2 GALV LIG 1 METRO NC 3/8-16;134,15;25;2250;86,00%
5427000060;VARILLA ROSCA GR-2 GALV LIG 1 METRO NC 1/2-13;242,92;20;1300;86,00%
5427000080;VARILLA ROSCA GR-2 GALV LIG 1 METRO NC 5/8-11;387,03;10;800;86,00%
5427000095;VARILLA ROSCA GR-2 GALV LIG 1 METRO NC 7/8-9;797,63;5;400;86,00%
5427003020;VARILLA ROSCA GR-2 GALV LIG 3 METRO NC 1/4-20;174,94;50;3500;86,00%
5427003030;VARILLA ROSCA GR-2 GALV LIG 3 METRO NC 5/16-18;278,26;25;2250;86,00%
5427003040;VARILLA ROSCA GR-2 GALV LIG 3 METRO NC 3/8-16;402,44;20;1000;86,00%
5427003060;VARILLA ROSCA GR-2 GALV LIG 3 METRO NC 1/2-13;727,84;20;800;86,00%
5427003080;VARILLA ROSCA GR-2 GALV LIG 3 METRO NC 5/8-11;1154,75;5;550;86,00%
5427003090;VARILLA ROSCA GR-2 GALV LIG 3 METRO NC 3/4-10;1705,84;5;175;86,00%
5427003095;VARILLA ROSCA GR-2 GALV LIG 3 METRO NC 7/8-9;2401,96;2;325;86,00%
5427003100;VARILLA ROSCA GR-2 GALV LIG 3 METRO NC 1-8;3090,82;2;250;86,00%
5430020000;RONDANA ESTRELLA EXTERIOR GALV #4;0,49;2000;10000;78,00%
5430040000;RONDANA ESTRELLA EXTERIOR GALV #6;0,53;2000;10000;78,00%
5430050000;RONDANA ESTRELLA EXTERIOR GALV #8;0,60;2000;10000;78,00%
5430100000;RONDANA ESTRELLA EXTERIOR GALV #10;0,65;2000;10000;78,00%
5430200000;RONDANA ESTRELLA EXTERIOR GALV 1/4;0,91;2000;10000;78,00%
5430300000;RONDANA ESTRELLA EXTERIOR GALV 5/16;1,31;1000;10000;78,00%
5430400000;RONDANA ESTRELLA EXTERIOR GALV 3/8;1,85;1000;10000;78,00%
5430600000;RONDANA ESTRELLA EXTERIOR GALV 1/2;3,07;500;5000;78,00%
5430800000;RONDANA ESTRELLA EXTERIOR GALV 5/8;5,05;500;5000;78,00%
5430900000;RONDANA ESTRELLA EXTERIOR GALV 3/4;6,78;200;2400;78,00%
5430950000;RONDANA ESTRELLA EXTERIOR GALV 7/8;8,40;200;2400;78,00%
5431000000;RONDANA ESTRELLA EXTERIOR GALV 1';12,36;100;2500;78,00%
5440020000;RONDANA ESTRELLA INTERIOR GALV #4;0,49;2000;10000;78,00%
5440040000;RONDANA ESTRELLA INTERIOR GALV #6;0,53;2000;10000;78,00%
5440050000;RONDANA ESTRELLA INTERIOR GALV #8;0,60;2000;10000;78,00%
5440100000;RONDANA ESTRELLA INTERIOR GALV #10;0,65;2000;10000;78,00%
5440200000;RONDANA ESTRELLA INTERIOR GALV 1/4;0,91;2000;10000;78,00%
5440300000;RONDANA ESTRELLA INTERIOR GALV 5/16;1,31;1000;10000;78,00%
5440400000;RONDANA ESTRELLA INTERIOR GALV 3/8;1,85;1000;10000;78,00%
5440600000;RONDANA ESTRELLA INTERIOR GALV 1/2;3,07;500;5000;78,00%
5440800000;RONDANA ESTRELLA INTERIOR GALV 5/8;5,05;500;5000;78,00%
5440900000;RONDANA ESTRELLA INTERIOR GALV 3/4;6,78;200;2500;78,00%
5440950000;RONDANA ESTRELLA INTERIOR GALV 7/8;8,40;100;2500;78,00%
5441000000;RONDANA ESTRELLA INTERIOR GALV 1';12,36;100;2500;78,00%
5450030000;RONDANA PLANA SAE GALV KG 1/8;559,29;5;20;86,00%
5450100000;RONDANA PLANA SAE GALV KG 3/16;525,30;5;20;86,00%
5450200000;RONDANA PLANA SAE GALV KG 1/4;498,52;5;20;86,00%
5450300000;RONDANA PLANA SAE GALV KG 5/16;498,52;5;20;86,00%
5450400000;RONDANA PLANA SAE GALV KG 3/8;476,89;5;20;86,00%
5450500000;RONDANA PLANA SAE GALV KG 7/16;461,44;5;20;86,00%
5450600000;RONDANA PLANA SAE GALV KG 1/2;473,80;5;20;86,00%
5450800000;RONDANA PLANA SAE GALV KG 5/8;473,80;5;20;86,00%
5450900000;RONDANA PLANA SAE GALV KG 3/4;473,80;5;20;86,00%
5450950000;RONDANA PLANA SAE GALV KG 7/8 NVO;473,80;;;86,00%
5451000000;RONDANA PLANA SAE GALV KG 1' NVO;10300,00;;;86,00%
5511140090;PIJA HEXAGONAL BROCA GALV PLUS EMP 14 X 3/4;4,44;175;3500;83,00%
5511140100;PIJA HEXAGONAL BROCA GALV PLUS EMP 14 X 1;4,92;125;3000;83,00%
5511140120;PIJA HEXAGONAL BROCA GALV PLUS EMP 14 X 1.1/4;5,86;100;2500;83,00%
5511140160;PIJA HEXAGONAL BROCA GALV PLUS EMP 14 X 1.1/2;6,36;100;2200;83,00%
5511140200;PIJA HEXAGONAL BROCA GALV PLUS EMP 14 X 2;7,73;100;1800;83,00%
5550060100;PIJA TABLARROCA-BROCA GALV 6 X 1;0,82;N/A;10000;86,00%
5550060120;PIJA TABLARROCA-BROCA GALV 6 X 1.1/4;0,97;N/A;8000;86,00%
5550060180;PIJA TABLARROCA-BROCA GALV 6 X 1.5/8;1,16;N/A;6000;86,00%
5550060200;PIJA TABLARROCA-BROCA GALV 6 X 2;1,40;N/A;5000;86,00%
5550080300;PIJA TABLARROCA-BROCA GALV 8 X 3;2,53;N/A;1800;86,00%
5551120100;PIJA P/MADERA GALV  CABEZA HEX 14 X 1;2,71;N/A;4000;86,00%
